那些只听前奏就中毒的英文歌,流行-欧美-快乐,介绍：地铁，公交，上班途中，回家路上，一首前奏放松心情,393万,193354032,16,10365
《超燃》高燃踩点 混剪必备 背景音乐！！,欧美-兴奋-流行,介绍：强烈建议带耳机，带耳机，感谢收听~歌单里面的每首歌曲都是精心挑选的希望大家喜欢有空必更新..,13183,857915,314,42
满怀理想的现实主义少年,欧美-治愈-放松,介绍：想在网络世界里寻找一点温暖，果然就是妄想的，果然就不应该对虚无缥缈的事情抱有任何幻想的，对不起，家人们，是我错了天生万物以养人，世人尤怨天不仁。不知蝗虫遍天下，苦尽苍生尽王臣。人之生矣有贵贱，贵人长为天恩眷。人生富贵总由天，草民之穷由天谴。忽有狂徒夜磨刀，帝星飘摇萤惑高。翻天覆地从今始，杀人何须惜手劳。不忠之人曰可杀！不孝之人曰可杀！不仁之人曰可杀！不义之人曰可杀！不礼不智不信人，大西王曰杀杀杀！我生不为逐鹿来，都门懒筑黄金台，状元百官都如狗，总是刀下殻觫材。传令麾下四王子，破城不须封刀匕。山头代天树此碑，逆天之人立死跪亦死！天生万物以养人，人无一善以报天。杀！杀！杀！杀！杀！杀！杀！,260,60146,137,7
舒缓放松 | 音乐抚慰心灵,夜晚-欧美-R&B/Soul,介绍：收拾心情，重拾自信和勇气。,7,603,40,评论
『欧美燃向』此刻唯有登峰造极｜fire up,欧美-流行-兴奋,介绍：希望在绝望中点燃光明在黑暗中闪耀我曾跌落谷底，也曾登上山巅我曾黯然神伤，也曾春风满面我曾无人问津，也曾万人仰慕人生不过是一场游戏而此刻的我正是这场游戏的∮掌舵者Nothing To FearWe Are Legend封面来自画师——Wlop王凌,20876,1980732,56,80
「欧美女声」温柔且风情万种,欧美-流行,介绍：◎欢迎光临 关注我获得更多美好◎「欧美男声」歌单见主页◎顾名思义，温柔和风情万种即是温暖轻柔，仪态万千的，我整理的这个歌单便是如此，风格多为治愈，浪漫，清新，欢快.毕竟每个人喜爱的风格都颇有不同，比较建议顺序播放or随机播放.音量无需太高，听着舒适就好.最后感谢你的光临，祝你生活愉快！the end :)◎封面：Irene Lee2019.3.8持续更新 投稿私信,12万,7981543,257,711
跑步歌单英文10公里180步频超燃运动音乐歌,欧美-兴奋-运动,介绍：长期坚持跑步会有哪些好处?1、减轻心理压力适当的跑步将可减轻心理负担，保持良好的身心状态。由于现代人处于竞争激烈的大环境下，若无排除紧张情绪、精神及心理压力，会威胁到人体的健康。2、代谢排毒跑步可延缓身体机能老化的速度，并可将体内的毒素或多余物质，藉由汗水及尿液排出体外。规律的跑步可让体内的新陈代谢加快。3、增强体质、改善心肺功能跑步可使人全天充满活力、生机勃勃，并能增强幽默风趣感，不易出现内分泌紊乱，并有减少焦虑，改善睡眠质量的作用。坚持跑步可以增强体质、提高免疫力、改善精神状态。跑步可以改善心肺功能，促进新陈代谢，让关节和肌肉更年轻。4、保持均匀的身材腰部和臀部是跑步对身材的改变最先体现在这两个位置，长期跑步是最好的有氧减脂运动，会让腿部更纤细，线条更优美，腹部更平坦，臀型更圆翘。不少人都有过这样的体验，开始跑一段时间后，体重没有明显减轻，但是身材明显改善了，尤其是腰线变的更漂亮。5、保持年轻，延长寿命坚持跑步能加强新陈代谢，从而使您延缓衰老。假若40年内花在跑步上的时间6个月，平均一周跑步两小时计算。但寿命可能会延长3.2年，还能预防老年痴呆症。,57,4139,35,1
小众孤独感｜人生是旷野 是孤独感的荒凉,欧美-流行-孤独,介绍：百年孤独中有这样一句话生命中曾经拥有过的灿烂，原来终究，都需要用寂寞来偿还 孤独其实是人生的常态 而孤独的时候 要学会去享受和面对 因为那时的你 其实是在成长的……,549,37958,65,6
欧美节奏 · 不费脑子费耳朵,欧美-流行,介绍：有人说 音乐是不需要打针的营养液，它也是不需要花钱的世界旅行，还是打开任意门的秘钥。所以，省点脑力，都用在听歌里吧！这里是一些节奏电量较高，歌词佐料较浓的歌曲，厂家是环球国际部，音乐音量请适度调节。特别欢迎贤才乐迷好基友们投来更多“营养曲儿”，咱们一起翱翔无边音乐世界。,93,30360,27,评论
【地平线4/5赛车游戏的听歌逛风景】,欧美-电子-游戏,介绍：-和电台歌曲的混合，加了自己喜欢的歌，加入了5代精选的歌、也有三代之前歌（主要是不想分开听）封面是在地平线4摄影分享里面的。,6693,298971,255,36
「人海相拥」大人不说再见，只计划重逢,欧美-思念-怀旧,介绍：希望有一天能去看看一号公路的日落，布鲁克林大桥的人海，特洛伊的飘雪，纽约中央车站的告白。你在身边也好，不在身边也好，想站在人生遗憾的中间，再一次记住你的脸。,40,60981,100,评论
“一旦喜欢小众 你就注定孤独”,欧美-清新-浪漫,介绍：你从热闹中失去的，会在孤独中找回来。或许孤独才是宿命。我爱孤独，一如爱我自己。,32302,1972439,59,186
顶级Trap丨戒不掉的说唱瘾,欧美-说唱-运动,介绍：999 XXX FOREVER个人长期收藏，全是精华,5447,530530,329,77
欧美小调°｜温柔干净 清新快乐小调,欧美-流行-快乐,介绍：有些温柔，是岁月赠予的礼物，有些幸福，是因为与你相逢，生命的每一段经历，都是宇宙赠予的独一无二的故事.,163,20083,387,评论
90年代欧美说唱 | 随节拍摇摆尽情舞,欧美-说唱,介绍：随节拍摇摆尽情舞,38,2052,30,评论
R&B-欧美｜自 由 隨 風 浪 漫 永 存,欧美-R&B/Soul-浪漫,介绍：当夕阳悄然落下，黄昏轻抚过天际，世界仿佛被温暖的橙色所包围。在这恬静的时刻，内心变得宽容而宁静，世间琐事也在这无限温柔中消散无踪。,收藏,40,27,评论
欧美活力向 | 元气满满的一天从音乐中开始,欧美-流行-兴奋,介绍：年轻人的第一支“充电”歌单今天又是元气满满的一天,83942,6560669,66,479
情侣微醺ÐÖÌ暧昧歌单｜性感 抓耳 氛围感,欧美-夜晚-性感,介绍：對 方 已 開 啟 床 位 共 享——祝各位身心愉悦,40,3429,67,评论
微醺氛围感R&B pop韵律小情歌 慵懒俏皮性感,欧美-R&B/Soul-性感,介绍：说不是宝藏是假的 R&B小情歌 私人空间里无限律动循环 情欲与俏皮结合的化学反应 宝贝你一定不会失望的 关键咱不说小众，小众说多了就成大众了,13908,866185,39,21
万有或虚无｜浪漫主义式的追寻,欧美-浪漫-快乐,介绍：灯光渐渐暗了下来伏在发梢我读着给你写的信不禁叹晚风薄凉星子闪得无力薄云将月亮掩得缥缈夜晚总是那么浪漫我说你是大雨过后的晴空万里我说你是我颓然背后残存的浪漫主义夜已深人具寂那么晚安了我的浪漫主义,178,75545,100,4
橘色心情｜驾车飞驰在黄昏下的日落大道,欧美-驾车-旅行,介绍：开着复古老旧的敞篷车，一只手臂倚靠着车窗，在微微凉爽的傍晚，一个人沿着人烟稀少的公路高速飞驰，将城市里的光怪陆离抛却身后，跳动忽闪在黄昏橘色晚霞里的车灯像没有擦燃的火柴。车还在行驶着，不需要目的地。在日落大道浪漫出逃，除了风没有别人知道✨/封面源自网络随缘更新~,99688,5947731,33,273
Vocal Trance ‖ 大气震撼，美撼凡尘。,欧美-电子-感动,介绍：Vocal Trance拥有迷人的人声以及更加变化丰富的音乐构造与美轮美奂充满期待感的乐段。Trance时常结合一些古典乐器(例如钢琴提琴...)带来沁人心脾又迷幻神奇的深远魅力，动感与迷幻的结合是Trance表达的高级形式，随着Trance的一路演变，更多种类的表现形式也在逐一出现，但大气美幻的经典作品始终不会褪色。本单精选(震撼/气质)女声迷幻舞曲。主涉: Uplifting Vocal Trance， 辅以 Progressive Vocal Trance／Tech&Psy Vocal Trance...歌单分为两部分：以“————”为分割线1. 歌单上半部:〈歌词篇〉通常是有大量歌词的空灵气质女声演唱，音乐变得更加流行动听，也很有Trance的美幻感染力...声动梁尘，致美致幻，沦陷一场绮丽梦境。2. 歌单下半部:〈咏唱篇〉没有明显歌词的圣洁咏唱，神秘悠远，荡涤灵魂。旋律配乐多带有异域风情韵味，古典与流行的跨界，温暖抚慰心灵的纯净天籁，音域宽广回荡，听感体验更为迷离梦幻，旋律起来就似乎有一双翅膀带着听者飞越圣河、沙漠，翱翔于浩渺宇宙…聆听震撼，恢宏迷幻，领略Trance的大美之颠。精选，以加长完整版为主，请耐心品其美，不定期更新...,4492,613018,124,39
披头士乐队红蓝合辑 2023版,欧美-摇滚,介绍：简介：11月10日，披头士乐队《1962-1966》（“红色专辑”）和《1967-1970》（“蓝色专辑”）2023版与乐迷见面。自50年前首次发行以来，这些精选专辑不断带领一代又一代的年轻人进入披头士的音乐世界。如今，这两个合辑的曲目列表也将进一步扩展，所有歌曲都采用立体声和杜比全景声格式进行混音。全新的4张CD和 6张LP黑胶唱片合集将“红专辑”和“蓝专辑”组合为套装。英国单曲版本的《Love Me Do》如今成为《1962-1966》（2023版）的开场曲，而《Now And Then》则出现在《1967-1970》（2023版）中，成为穿越时间、涵盖披头士完整音乐履历的重磅合辑。,2514,66946,75,86
车载嗨曲 开车靠的是感觉、不是眼睛,欧美-电子-驾车,介绍：歌单全球收录全球顶级车载音乐ghetto huose与您分享EA7 DEEP HOUSE birazilian bass,14292,2574463,254,16
嗨999+ 忍不住抖腿的欧美神曲 旋律控,欧美-兴奋-流行,介绍：【随缘更新】私心加了两首不是999+的 毕竟太好听了●建议开随机播放o！全是干货 歌的type太多了嗨到抖腿的那种慢慢走向旋律控了 但是这不影响我继续抖腿！歌曲排名不分前后 不是很多 但都好听:D如果有好听的歌可以私信给我 只要发歌名就ok了 有空我会看的 一般不会回复的准高二学生党 暂时没空更新了 望谅解朋友们 其实是完全没有必要关注我的 一般也不怎么发动态 喜欢就点收藏呀个人号 因为自己喜欢才建的这个歌单 萝卜青菜各有所爱 不喜欢可以划走 duck不必在我这留言不好听哦❗❗不接受合作！ 不接受合作！ 不接受合作！合作私信全婉拒了哈 不会回的确定不点个收藏吗~,21万,17524896,163,545
碧梨/猴西/戳爷/A妹/日日/萌德/打雷/烟鬼,欧美-流行-学习,介绍：Billie O'Connel简介：我最爱的欧美歌手。以艺名Billie Eilish而被人们熟知。发布了第一张录音室专辑后在中国爆红的小精灵。由于名字与鳄梨谐音而被中国粉丝亲切的称为碧梨。碧梨的哥哥叫做Finneas O'Connel，也被称为梨哥。2001年12月18日出生于美国加利福尼亚州洛杉矶，独立歌手。（梨哥出生于1997年）YouTube ：billie ionaire以前喜欢亮绿色，现在喜欢暗黑色。Instagram ：「BILLIE EILISH 」Billie的歌声不讲究技巧，MV也并没有大制作，而是从简单中精致加之她与生俱来迷人的气质。她是BillieEilish，无需高音，低吟浅唱间便俘获你温柔的疯狂。希望你们喜欢上这个眼睛美丽到爆炸，平时冷酷到爆炸，一笑温暖到爆炸的阳光女孩子酷梨！希望你们不仅知道歌曲封面酷炸的碧梨，也记得歌单封面这个清纯的碧梨！,149万,87670608,159,2592
『欧美电子』把一切都抛到九霄云外,欧美-电子-清新,介绍：因为是我自己听歌的歌单 所以是按自己听歌的风格和时间顺序收藏的 这个分类的都是电子乐 持续更新 大家喜欢就随便听听叭,8093,1155515,333,116
英文说唱丨欧美腔调与丝滑Flow的化学反应,欧美-说唱-榜单,介绍：时下最新潮的英文说唱，带你领略英文说唱的魅力。〈skr〉Rap是一个黑人俚语中的词语，相当于“谈话”，中文意思为说唱。是指有节奏地说话的特殊唱歌形式发源于纽约贫困黑人聚居区。它以在机械的节奏声的背景下，快速地诉说一连串押韵的诗句为特征。这种形式来源之一是过去电台节目主持人在介绍唱片时所用的一种快速的、押韵的斥责或说唱音乐的节奏，布鲁斯音乐风格包括vocals 等巧妙地和音乐融合。陪同一般包括电子鼓敲打与样品被结合从其它音乐录音。喜欢歌单的可以收藏关注不迷路，好听到可以单曲循环 歌单持续更新中～,15011,1339689,72,47
超高质量【Phonk】温柔派,电子-欧美-兴奋,介绍：国产Phonk请投稿 无条件支持喜欢听Phonk可以投稿啊 亚种Phonk收录,5315,167280,138,133
初冬生活｜浪漫翻涌成诗，邂逅美好冬日,欧美-流行-浪漫,介绍：春天有百花起舞，是花动一山春色。夏天有青苔入境，是别院深深一夏清。秋天有好景橙黄，是冉冉秋光一蓬烟火。冬天呢？冬天只有苍山暮雪白屋，顶多再来点夜星皎皎和霓灯红翠。“可冬天最会制造浪漫”冬天以红炉点雪烤热薯，热气氤氲成满街巷的香气与爱意。冬天等星和月光落雪地，卧看星河的余光里是你手捧玫瑰歌单原创文案：七分钟前歌单封面来源：一只脚jio,48,5992,20,评论
